,l_kurtosis,l_skew,l_tvar,l_tmean,a_kurtosis,a_skew,a_tvar,a_tmean,b_kurtosis,b_skew,b_tvar,b_tmean,label
299,2.7728599137810317,-2.0484537328303523,1516.1961532218036,175.93458840592135,2.240601632464564,2.02400427897562,309.7938624808626,74.52583126143118,2.3309968114182507,-2.035839038517111,333.64329445178896,192.0795263203018,underfermented
300,4.557164583319835,-2.4270044547737437,1462.8556393132367,170.90910722450846,2.9372626751729474,2.1839363525382396,230.9803654910762,74.40183391918153,3.5322194096002475,-2.2978300219515577,298.21536493984,190.11089234682214,unfermented
301,4.170419462706096,-2.317364930949947,1593.019805030208,174.51846050525833,2.8195827284614827,2.1481606550270733,224.3029352801494,73.77460140889346,3.064138187040621,-2.1970933746487358,331.1684859077405,190.91819315843622,unfermented
302,5.678178869644729,-2.611705978845852,1125.153401963186,173.35773834019204,4.543628114465846,2.518659129005869,191.87483686209976,72.89708561957019,5.138460031022431,-2.609475515823041,250.43243793922846,191.52476323159578,unfermented
303,3.057767874308678,-2.1204910265863837,1962.9834931987866,174.66558491941015,2.122536157242444,1.9831220167144796,249.42035600372597,74.18842621170553,2.465273518388856,-2.047425728150371,335.24049624048047,191.19873885459535,unfermented
304,6.516074712730347,-2.759924904340443,1317.432347330634,176.98926726108826,5.366849760106202,2.6647223144671766,180.2987575970977,72.41046324874257,5.674938994770109,-2.7057767169387645,233.66315948752165,192.76481710105168,unfermented
305,6.386953399888393,-2.696053143539842,1453.2234994065955,177.09085905349795,3.4476895349713432,2.2871151595960733,223.24275683872185,73.48761102537723,4.408599552007569,-2.4389986523952305,263.84386654656157,192.24765353509375,unfermented
306,4.301927524321737,-2.3686442760808553,1648.615220992788,174.8709206390032,3.1347326552766592,2.220194222187642,229.14671092386922,73.77928240740741,3.626735001718174,-2.300585401333411,281.5341153537652,191.69307641746684,unfermented
307,4.461789537423386,-2.4089372310801007,1619.0338751581248,173.33000678726566,3.617707289878405,2.3315271488359177,215.5143189708826,73.57801154549611,4.054895064597366,-2.39827010902024,276.2827108323518,191.43781957304526,unfermented
308,5.447242923842811,-2.6216655761324414,1531.2946584489162,171.40355324074073,4.808096445943802,2.5699820425485043,202.53527190894033,73.32739640489255,5.32484289647922,-2.651560478716059,259.7288552857658,191.282411336877,unfermented
