,l_kurtosis,l_skew,l_tvar,l_tmean,l_entropy,a_kurtosis,a_skew,a_tvar,a_tmean,a_entropy,b_kurtosis,b_skew,b_tvar,b_tmean,b_entropy,energy_0,energy_45,energy_90,energy_135,label
10,6.721354611066559,2.1956546844713136,250.95048393781786,15.20822695035461,4.85942175560023,1.105980783928386,0.9310716857951197,13.077266005411714,132.00933018124508,3.1829758779028836,7.332620189954996,1.9460796002397585,10.970814458871562,130.3846913580247,3.135593624600779,0.19454705818753046,0.19046827393237567,0.20973962639566138,0.19339740502823763,fullyfermented
11,7.157193037822582,2.2738175091378228,243.78868198420372,15.404030190022407,4.6807640139367965,2.5525678984458624,1.2972996435303492,8.452945509489759,132.49724552448288,2.7549208478302027,10.454239737323404,2.4446295349754035,14.648523738949054,130.34066511887522,3.1391158651823705,0.23782085068718145,0.2348337983606442,0.2527522773906361,0.236759300414995,fullyfermented
12,6.4524922781551375,2.130374728160062,257.024406358466,15.038038793103448,4.932351293852305,3.3146982233419537,1.395539153521741,9.736540472521538,132.51861530172414,2.8681212458964978,11.426164099698045,2.2000464299132187,20.97325285445499,130.3319863505747,3.233171521734336,0.18725431324095748,0.18257182712764256,0.20210427394099442,0.18588302692174166,fullyfermented
13,7.284174501562713,2.2920615370929074,244.94810071851919,15.503778290993072,4.691548728457479,1.3402768943996177,1.1117413357245003,9.910043281573659,132.55455889145497,2.8795015129976087,18.17054258037436,3.4376926251118842,15.550519458974673,130.29742263279445,3.1264324929244287,0.238423391473801,0.2338992627331447,0.249596953034494,0.23746159678727372,fullyfermented
14,7.124146803212797,2.2790265369575433,242.81526794936372,15.47562254259502,4.706420054896919,1.8449945620742323,1.1291634256063907,8.135383080122883,132.50972238770404,2.7323088410153225,7.610780999345009,2.464386475286329,12.591383322121894,130.40150125104253,3.021903485036004,0.21564667076467262,0.21339657686952584,0.23287311569983427,0.21360160677917914,fullyfermented
15,6.944803179434343,2.265668173485987,243.78845644549594,15.412462643293635,4.715024647923079,1.9437348735305848,1.2343419100813455,8.01184851793626,132.46586600651233,2.7303548184255204,12.088860197521491,3.0086292442404705,13.297504910314121,130.3492015700968,2.918784050933567,0.21155802666438278,0.20886145386306748,0.23173332701735702,0.21128116546773634,fullyfermented
16,7.88836272067546,2.416166752755593,233.04588513254362,16.013612689393938,4.58230856128774,3.0020468223962196,1.412053922299346,9.825197097594685,132.46786616161617,2.8059595373980852,13.187540674039347,2.87487953861901,13.151837057741533,130.3615688131313,3.043362140709529,0.26117478065323974,0.2584461840634963,0.2773024386348324,0.26089596135938314,fullyfermented
17,6.8158983931930734,2.2093387334447785,251.64248044037075,15.211975497968272,4.840338509703568,2.4674846884188124,1.2726805961810614,9.139054962286647,132.5293322589868,2.835709268227386,14.11804964399256,3.1500897230127087,15.217396647441731,130.36189882081806,3.0072474071484367,0.20423381743390903,0.20386395595203338,0.2211154823740858,0.20257840944294944,fullyfermented
18,6.613878224164377,2.1900939736060385,249.29576300247842,15.197182975754405,4.837838978564696,4.290830100989541,1.5383142023910095,9.055708588221766,132.52180359323216,2.7972944440684313,9.711681045972792,2.4587629820130874,12.469382767652979,130.3367957439386,3.103608584360565,0.20214028836684206,0.20251851372674207,0.22160230797340427,0.20063737726085892,fullyfermented
19,6.178887364714649,2.075877652007192,262.15406511800734,14.86866412055295,5.034441320454592,1.1737919459611534,0.8551905789571639,11.626247244676708,132.09286396280459,3.131110154111414,8.674938536618725,2.2178393425859357,16.629659713239864,130.01445680601105,3.555872972069805,0.14166588061355423,0.13956874246550605,0.15987195587954678,0.13786363865520557,fullyfermented
20,7.027384710321183,2.260332516778037,241.91539479949296,15.472027526443227,4.705440985459612,2.2495934174870813,1.2101178862019915,8.119099528623874,132.55216430907777,2.757644719080499,8.379917240078758,2.304224011342161,18.500720726239294,130.32961641391614,3.2476833774145244,0.21938485204347258,0.21572137887121948,0.23499314783955466,0.21888803064598739,fullyfermented
21,7.843025144365134,2.414767108663915,231.43592062395055,15.971977128660418,4.588403347761842,1.4259019719793224,1.172018560480933,8.437437147348804,132.4929486125573,2.747928097195732,14.296551953329015,3.127777772036165,16.330194183841822,130.35180212272337,2.981146744870067,0.2561388646044946,0.25216126829686347,0.2676780318912739,0.25521889486026106,fullyfermented
22,7.239096636379484,2.2873607783495027,244.56428694923733,15.417665647298675,4.702581709363412,2.065662542669468,1.253870389817716,8.621373564883314,132.51527013251783,2.7611395313840275,11.274609647292763,2.3990111404305745,17.112799344177045,130.33958205912333,3.1368689469198556,0.2202928529826728,0.21777426526610738,0.23768628951187085,0.2181443875122684,fullyfermented
23,7.125613108285226,2.2763871264264517,244.33802468987702,15.480590458678108,4.727179668101221,2.4848425759804655,1.3911920502666255,9.286872933134559,132.52019273334014,2.8272580654110167,12.068500792684778,2.556680259513595,16.08906396363754,130.5255899479007,3.175103408118305,0.2120095807151906,0.20842859231161814,0.22724549559012852,0.21107743719123856,fullyfermented
24,7.77978142656772,2.412751594039433,232.76760677792984,15.977364254058182,4.588544872919166,3.9877901188308567,1.5741139189233035,9.823331345336234,132.50291431965485,2.788170875833191,11.55453724916271,2.5011841406134843,15.465382442380632,130.34251251558328,2.9286141141999815,0.25928755766206507,0.25874947568349277,0.2718615010976147,0.25601615400180333,fullyfermented
25,6.848391814991945,2.214393590379439,249.72977983586986,15.273558936875519,4.833783594224798,1.115706517707176,1.023988780291816,8.410534838625864,132.60009839406825,2.8069058735030468,6.622587339219423,2.1297977695795525,19.58267709688136,130.27205959869278,3.4461685259211317,0.19869982995855356,0.1996582273009033,0.22252052992460195,0.19668657185328542,fullyfermented
26,7.123728182945587,2.2763699033723306,245.56251911655426,15.469400419287211,4.691769583514833,1.3533695758004303,1.0769636007305925,8.433610600780675,132.4972997903564,2.787093901025155,18.35688571870985,3.6516735386546224,13.55894169501362,130.35376100628932,2.9134973610173773,0.23117074969659898,0.23026636905945091,0.24965761537318018,0.23051852707511578,fullyfermented
27,7.0293017890328,2.2268077632750374,250.30098658774614,15.317598891408416,4.835955884910615,1.2884425579681764,0.9905052064639647,7.657890714540099,132.62615268329554,2.7849605108904827,5.266791204288301,1.8270896811309738,18.76952237434697,130.23522297808012,3.5528663041576816,0.19846754095011668,0.19637392011366164,0.21805323623148287,0.19650715783535513,fullyfermented
28,6.804852100783995,2.205661647046358,250.7183574417023,15.177530486391246,4.839262411605718,3.086878471668884,1.4744681308195131,9.399772106266877,132.54792970742338,2.7981393545188102,13.21978255690495,2.900164620619983,12.291626689578534,130.36046738072054,2.95993207690576,0.2037005556367557,0.203067254041611,0.21994381156201567,0.20045888165994596,fullyfermented
29,6.481954374533521,2.1266339694714134,254.34708791283433,15.060050010103051,4.920202162937453,1.288671874722258,0.980771139061559,8.873371840099885,132.58746716508386,2.895952532136938,4.94232128875028,1.789547620156995,23.14960453855626,130.2752197413619,3.725910705264728,0.1859309013693831,0.1844917215835182,0.201418493797083,0.17964819141864813,fullyfermented
30,7.343636194560238,2.3006863117698355,244.74841446861396,15.470850970388435,4.707544579737511,1.4245405899025307,1.134984319583606,8.551888121598466,132.60715386987357,2.8192865829195988,5.678294775878964,1.4847111405688438,15.637588734225334,130.2870892084583,3.4485410243352215,0.22002104765743793,0.21710211348464423,0.23388593249358547,0.21731541298445725,fullyfermented
31,6.735960930954903,2.2028688697928196,250.28287714295442,15.179998117912765,4.85685384088345,0.9070252057302222,0.8707106895450307,12.668369007939758,132.03585376182187,3.1425373256673894,8.317285063411544,2.032959013528284,14.39689658931177,130.3403637133581,3.1892819538503305,0.19189212580073692,0.18747266825556805,0.21057752554566392,0.1895195574875974,fullyfermented
32,6.739030011112332,2.19816760197088,250.2167671490534,15.290002785444784,4.870623395405181,0.6187799178242419,0.717759971697802,11.456263518221702,132.06501481350182,3.087094229944039,8.809975961014127,2.1314677602044516,16.0058091804595,130.35386543769465,3.34901785828762,0.18833025234022643,0.18601115885678787,0.2080054428075894,0.1877407227716551,fullyfermented
33,6.213374517981789,2.072148977115731,261.670951178372,14.846102799227799,5.008727936323698,0.644519699851315,0.7249400773397939,11.956605138933828,132.14599420849422,3.156753390098693,9.245157402522288,2.385093290608512,21.68980782944007,130.05401383526385,3.526729438000764,0.16429757611219553,0.16145274358848025,0.17622731541340217,0.15732307722084407,fullyfermented
34,7.318125654432416,2.3546384550126067,232.68158785708957,16.063682071969364,4.590998771805655,6.852142793827159,1.566927827606635,12.032780684305951,132.5425253588237,2.8660611401507223,9.230648005960056,2.1044458546689198,21.254581050173755,130.2825133736736,3.316213945233249,0.27612609501162916,0.26668700778591736,0.2775352704514442,0.27284556054530845,fullyfermented
35,7.248951189411629,2.2853799077014303,245.37187936436268,15.490931216931218,4.707350522486062,1.9681054973003933,1.1325972268874953,8.94027208048057,132.60955555555554,2.87397802994473,8.036973927245365,2.3359792040319745,20.272181065156143,130.23853968253968,3.4180256561859355,0.21847559168613617,0.2155384872623465,0.23438263608590718,0.21556121575121429,fullyfermented
36,7.0989124956818195,2.2770173960853572,246.525950623924,15.4927622284556,4.727321885734793,2.7665479332753202,1.2230962820693123,8.24980467072986,132.5416351016564,2.789334730282333,11.886996089482993,2.6955293171571606,14.437299524319746,130.32120554452203,3.2228178886317953,0.20986900921514598,0.2093474249253866,0.2286973097948714,0.20667800950979429,fullyfermented
37,7.176002291716225,2.2791103388369396,245.0471573708667,15.417170095821781,4.603696067953909,5.531428820839411,1.7407536978041351,6.202341636119763,133.08046111192178,2.5454811443103353,11.002216111484161,2.5721161169743407,14.014268756025945,130.04681161535095,3.2330494199430513,0.26118156677858506,0.2605323232572113,0.279462424287316,0.26024556972111046,fullyfermented
38,6.545259037715718,2.1391052851393453,257.1675843590015,15.006513235526402,4.923207114054322,4.926601214135995,1.6890820778518068,9.795037275026587,132.4870432140634,2.86090312478375,11.123369527089174,2.632085713357642,12.947307797370394,130.13290345359437,3.2661691739961336,0.18575004598560163,0.1846416307762983,0.20620043742478134,0.18373919381895593,fullyfermented
39,6.030073502635412,2.0490213937447317,261.88771562425154,14.784520202555248,4.967874207874164,2.93523539591404,1.1203981333707085,12.052850141333503,132.0596012458419,3.0960198126599883,8.55234064274479,2.223067062056413,18.32067115481509,130.07763205288472,3.5066255924736933,0.17259986978306688,0.17001259489365028,0.19018200142006103,0.16873800798107125,fullyfermented
40,7.182221381721529,2.2789585895015505,244.86407938106814,15.468489998229774,4.699724333826559,3.597959055734795,1.5181494263194137,9.97345185445939,132.4981589661887,2.8264357822630024,14.349402954219286,3.141024572606255,10.791563874929572,130.37889892016287,2.895932842416555,0.23075703470332412,0.22929323545370564,0.24488604953973322,0.22754018459135023,fullyfermented
41,7.045573796643968,2.231806135744115,250.0992901890451,15.246976946498478,4.837706504073295,1.3497074027633298,1.1032386153824627,8.95371290755835,132.58276062055967,2.8433232062556186,5.92756349200409,1.8369575795580293,15.622793029961763,130.29799913005655,3.3957305263823883,0.2105981139473235,0.20850385165388394,0.2218902729034428,0.20731589657577296,fullyfermented
42,6.745864730820552,2.199599038105088,249.2897508576366,15.25039123630673,4.86313478531975,-0.18105703886233027,0.5242299841226844,11.057700044891272,132.12312908791782,3.06839419808177,10.32253212459802,2.5482068832502622,15.118829171822052,130.31448376870912,3.200804734922063,0.1952276789623002,0.1942732999999307,0.2102172036876638,0.19180828854003104,fullyfermented
43,7.455897410597835,2.305615926222044,245.87344072488696,15.488818117480537,4.709981606551831,1.0201643760707535,1.0542265813798593,8.372763185256062,132.55558209483368,2.783354079822369,13.630881154762218,2.8737197323628427,12.605986248447142,130.32109872611466,3.141601598038639,0.22152985715291224,0.21877645645680532,0.2368537209194706,0.2212245702518705,fullyfermented
44,6.736513278181224,2.160369279898328,258.08536477888464,15.0403468808696,4.930735024258986,1.717039016424259,1.1125026874599178,9.631089450553294,132.48779922471326,2.9084447712134707,11.560882032514254,2.6181462282137034,12.784549775566518,130.3520521120569,3.1112345746247514,0.19487210200135602,0.1901602127663736,0.20180916142987126,0.18985911417671728,fullyfermented
45,5.79263734701342,2.0219552671870327,263.8631572710592,14.842164182245154,4.971961170802101,4.073408501566052,1.3886829681908417,15.87356523818122,132.10640787159005,3.2559682916544284,11.352434022884474,2.106431513048022,24.041720892036388,130.10122299191124,3.4557058754286234,0.17947043596783915,0.17635367461758278,0.1951761327297179,0.1780329970784511,fullyfermented
46,6.8845915808000235,2.223570361792205,244.25860494729443,15.571965065502184,4.711621568221721,2.4045795746574123,1.1756664107089545,10.793100405102598,132.62155458515284,2.926755813603828,5.767663195597647,1.7748399343285883,29.4750181112926,130.3033711790393,3.4850186669323704,0.22187415883038758,0.22130765045114387,0.23518434546005143,0.218844591986097,fullyfermented
47,5.947039444388253,2.0341753738874826,261.21848875651426,14.803271130282571,4.972512681890664,1.8799602686559744,0.9925475065351302,12.108126474675764,132.08462271817953,3.113526002739763,8.887599269664156,1.6788655057434962,18.745662335156805,130.11559139784947,3.4538730389319054,0.1759161828346949,0.17437133000522215,0.19359217249728944,0.1756183860682433,fullyfermented
48,7.149830307640551,2.26106353690239,244.19153238007962,15.49693659603716,4.683643753153201,2.9964849562602485,1.4793036916877502,10.571365098059264,132.5120429837333,2.8583705438462004,10.11870795857742,2.4879741494666265,16.149353979523347,130.32160198659346,3.2066707900544515,0.23551495152472868,0.2348090599209195,0.2526463888374003,0.23513580993692945,fullyfermented
49,7.422423833206405,2.2982666395456683,245.53605819735955,15.532409978452584,4.710183060668499,1.5417112190358466,1.0923977763737458,8.683487446398185,132.56565297554258,2.8124216085915372,7.735021699703468,2.1120352119014543,17.848299123764455,130.2908456805207,3.354638691641672,0.22705395246931032,0.22727650913526812,0.24994858412078166,0.2280036322292553,fullyfermented
50,7.081382984593198,2.263572454617899,242.6498509775987,15.522923699394287,4.734570579428451,1.9673529929225406,1.1431505886998397,8.858282654542007,132.59297565179918,2.841259667424355,8.316903567438313,2.291312570235944,16.67887353379446,130.2940458234576,3.3356455266760277,0.21134289531575173,0.20863555375044893,0.22550763101937613,0.20665697235994024,fullyfermented
51,6.932608821304024,2.219735160291598,250.45977641541486,15.270932937071974,4.843768690954825,1.0470351468832613,0.8644953253376368,8.602287220116237,132.55435672136795,2.8411306758769017,11.338888843182962,2.71166126861119,13.62802873238956,130.29710987638367,3.180910983478149,0.19845117891713077,0.19524962506315321,0.21824059545283842,0.19695073887383027,fullyfermented
52,6.7732914080820805,2.202432125690909,249.45940294500753,15.24005143040823,4.854970620792963,0.7233291557788308,0.7496893689242913,11.748206619055056,132.097074895532,3.108654853479288,9.048680713206169,2.5728341204244476,18.49224136171386,130.28717454194793,3.2290121785917103,0.18520999118923645,0.1835774310972797,0.20491754310517843,0.18063166334035813,fullyfermented
53,7.90942220955618,2.4136574315921497,230.27678217537076,16.08612426293316,4.609619725407021,0.8414493269322145,0.9758460865036324,9.67750608082346,132.62969471635634,2.879164741796627,8.708269832412833,2.4608089214793405,18.090392486641225,130.53089145147703,3.290133699767464,0.24590815068667507,0.24169854155388845,0.2668006428999674,0.24734443846722626,fullyfermented
54,7.415486857998317,2.3026752749098716,243.5490556138375,15.466997863247864,4.715123531359429,1.5043672604901497,1.1553518378350598,8.395394715641364,132.53193376068376,2.8125882202708707,4.629870585248982,1.76227927247112,13.31856988014336,130.27862179487178,3.3478503167518485,0.21630253752168802,0.2127023068068996,0.2318525002689637,0.2121431560317383,fullyfermented
55,7.295798042406387,2.285980919731619,243.97139761818227,15.543898700919573,4.708164953546846,1.737131807367482,1.1499217327537348,8.703106961267235,132.59357514718047,2.8192389166021536,6.365475603398025,2.0849977303943805,15.643706709367988,130.2909672553885,3.339210142532812,0.21594868667783584,0.2121424573606864,0.22834615315301254,0.21097887722824377,fullyfermented
56,6.78886146367809,2.2332563955258444,244.78781701379316,15.487806004618937,4.673488349835484,4.440210899290275,1.567458496208138,11.27609367317678,132.5236674364896,2.8822784681132467,13.552717985718434,2.868106195312288,17.421974427063496,130.3562401847575,3.010144475808706,0.24390583286032885,0.2384029239514899,0.2555373265661166,0.24333628450846437,fullyfermented
57,8.12879858159199,2.4698959605024955,225.67847751549039,16.28189528023599,4.4264397652461,3.68931128444032,1.4678365007032703,10.27884195291411,132.45947464531534,2.821643886003179,13.943953257846044,2.771976547204267,11.89283990099851,130.67423444303975,2.8279435735342946,0.28140109882781394,0.27670517079658136,0.2943611782978155,0.2810494926726628,fullyfermented
58,6.693729459692857,2.193018345432523,249.81712858080397,15.229966517857143,4.83620954838433,3.431678286609202,1.4352026925534485,8.859841864812706,132.54923735119047,2.7932668213627285,10.689834702369287,2.4129709536025117,13.350038270852126,130.308203125,3.1723759599531776,0.20846680821698635,0.2054377292794992,0.21945070041767595,0.20416275859223526,fullyfermented
59,7.167059483350336,2.292579162079083,246.12453965631613,15.42518370733249,4.7067243000571715,2.6806062671932125,1.319501168347519,7.879620924792242,132.46254740834388,2.7234790906493274,10.26925527352853,2.555755363623221,11.07953338530581,130.32376935840708,3.0366103442842176,0.2137860780610805,0.21192222232372898,0.23301077175554522,0.21266264129492451,fullyfermented
60,7.102292237989998,2.2650168442226253,244.92517148257994,15.476495438785472,4.693365018901182,2.9125803312639356,1.4428109267260805,9.560148781331149,132.5433399535463,2.8237306027386055,14.191970852642687,3.0544328648191748,11.96058182492405,130.3037415423974,3.028936127809696,0.2322051680856765,0.23134504184659835,0.250140347700603,0.23114441083171766,fullyfermented
61,7.169375799385815,2.258416323760345,242.81354222800272,15.558335911716172,4.711341243484145,2.9093349421580674,1.2928909751029058,11.545593862807033,132.52060127887788,2.9671673956241773,9.644730484490069,2.4565783462263795,16.06310562462321,130.35597153465346,3.3119745164609014,0.22524739004000124,0.22172246423300002,0.24234970100573344,0.22206748271951887,fullyfermented
62,7.439012640198413,2.3205651390764857,247.34105371085914,15.4251607853093,4.676537262123989,2.8443108690535546,1.3690093136252568,8.26460774378515,132.47716213929084,2.7330201093356146,9.260205867346953,2.1825188865156635,8.981557978329983,130.28721333671828,3.0631783385853506,0.23557442957150443,0.23329354333745297,0.25056016819668103,0.23323895516816118,fullyfermented
63,7.844060688037846,2.4165270655561772,232.65545963677255,16.012319174976426,4.6029419561535265,2.94780354662604,1.3570687061323365,8.873702282126455,132.50313998515279,2.7489566017041676,16.582462301070354,2.9519280824117975,11.776083333892341,130.66405168435625,2.869298771346667,0.25540752339308803,0.25048103318075116,0.2617387556532234,0.24891042483574627,fullyfermented
64,7.875830863049211,2.4149745352114653,230.85978347449688,16.047186046511627,4.594448759997474,1.069420368208216,0.9284350622955276,9.320506218839212,132.6434534883721,2.8755414426363,11.70383514821897,2.6365111920585065,20.64092569167245,130.2506046511628,3.3996973307805245,0.2506783560267516,0.24720630155972625,0.2673084140419017,0.24935540600678147,fullyfermented
65,7.207232819129365,2.278972840897691,243.8179583976246,15.501712798026857,4.703841021157004,2.1433517771406,1.1978261094407967,8.821956040571944,132.55704302548642,2.8282212952216543,7.492071613714598,2.148378055182191,15.409712088609893,130.2705672787065,3.329360483976106,0.22628239155214516,0.22422053081020096,0.24378796008600756,0.2230282268399531,fullyfermented
66,6.314170646192961,2.0880360247774115,262.90757566890665,14.740564855803076,4.964832939555234,0.5677227989588984,0.7088458214114134,11.406272989480511,132.04812132348553,3.092045112009096,15.614441192687305,3.1509175240673177,12.818318732550889,130.1123745659774,3.204164415635329,0.17239846890583466,0.16940440160845038,0.19049827107402795,0.17036689169821936,fullyfermented
67,6.351994581391928,2.167823567590758,251.13479949977912,15.25858123569794,4.859134518420608,4.526536961546994,1.2875595956551291,13.209370086356536,132.1302044637285,3.129609660935662,9.157745209707974,1.8527062029501322,16.44159474658524,130.31791435109514,3.304785596742802,0.19639440281088674,0.19488910365030887,0.21161468783429807,0.19550453829010572,fullyfermented
68,6.882477731900726,2.2148779414586564,249.72944058682364,15.232801413190435,4.850892318625668,0.3007480071494206,0.6579655014186718,11.759396990353276,132.0175760626067,3.1153059668519107,7.664606588658053,2.1968151009062256,15.00137042246199,130.30979660715872,3.324557543924577,0.1955495451418968,0.19166027177963377,0.2095936513864383,0.19292554419281036,fullyfermented
69,7.233469354262251,2.281878964246197,244.5574267760144,15.463091578873273,4.708838146808069,2.305423320583153,1.335726819846197,8.827557843163264,132.5149111898449,2.7972797183538347,8.531680832905828,2.3513246529366394,13.509559982211469,130.32959478167015,3.184463280838936,0.21940141359401447,0.2156863406064034,0.23108416280640143,0.21571220879238823,fullyfermented
70,7.011688417769092,2.236331372182248,250.71543469005852,15.213889114871462,4.843364535399289,2.6096671437202863,1.3278744153761697,8.020981201220959,132.50534900748454,2.7422975706938377,8.66699282322454,2.3088550932270047,11.848612261051816,130.29629027009437,3.2172308961242253,0.19690372986636423,0.1963789727786615,0.21674812313009822,0.1956700287567964,fullyfermented
71,8.530238297858933,2.5211659391720196,225.82573400164367,16.328709488481064,4.4505451235527325,1.377499387427255,1.1202732051430022,8.931605372988729,132.5248535728231,2.7963420548971816,11.068464096526004,2.7743588865102415,12.752675433887132,130.33097422881687,3.0044772568713425,0.2849165457164605,0.2806191304344468,0.29511096893507227,0.28079413654253127,fullyfermented
72,7.010544420558887,2.237639808044938,251.90691610666323,15.26171875,4.844092165557348,1.2900169250001685,1.0456542875664296,8.029993216276663,132.53686683006535,2.770138091519111,7.124491509976277,2.241474834740381,12.230538498094617,130.28989651416123,3.1910382857800497,0.2045561330592935,0.20079439737103716,0.21693433885366353,0.20143570025440313,fullyfermented
73,7.182352684944206,2.2829329825445694,245.43688056090934,15.487898032597593,4.714643470622569,1.4373517665356736,1.1276256929981165,8.1608451892468,132.49430208287072,2.756997130119073,13.660058695925947,3.1062872803065598,14.35767960010041,130.33531998045922,2.996773992133096,0.2184105906348902,0.21526816504016835,0.23081152789578646,0.21461956381071354,fullyfermented
74,7.152373786936195,2.277085876923384,244.73814491908104,15.454480088495576,4.692533236698149,1.9691320421761738,1.3126905009112024,8.591947121761207,132.47420722713863,2.752588698864403,11.592822805849185,2.44700302815163,14.7309296759475,130.3719948377581,3.057998994654642,0.233383727870601,0.2305662248330144,0.2476333135546723,0.23119413467497882,fullyfermented
75,7.9684046324768065,2.4308138618498996,230.86653868075294,15.971767061571834,4.561912650434355,1.2445808603735795,1.147772962671192,8.113519966067477,132.51177206741198,2.726635910816144,7.460620139244693,2.260161656908193,12.206973296730057,130.3078508259636,3.088245696559046,0.2632638941354766,0.2627896414217913,0.2758450611517409,0.25954304390604344,fullyfermented
76,6.503189885083081,2.146945150816281,257.5146926448861,15.033935428815246,4.931429552824902,2.1342859774239678,1.2452652425009592,8.864306401210413,132.52772009671455,2.8351228205196244,12.754924080803837,2.5789864670997393,12.538949615958476,130.36746788033946,3.070943959538875,0.187238998781183,0.18377794875031084,0.19858176687119777,0.1831766803119494,fullyfermented
77,7.313645053314314,2.290658178361663,244.76722709453287,15.46546328872231,4.715412419298481,1.5985996438882513,1.1892856825955551,8.20611037717392,132.52680197302124,2.7639834835540493,7.412010073972368,1.7085478372538794,16.123060992627106,130.31446351855453,3.380164744502061,0.21334985515868635,0.2116038813971436,0.23148695522585225,0.21298545696003113,fullyfermented
78,6.465061547435802,2.1644762217812774,252.70656436929534,15.281843048481418,4.839255277730819,4.681579606792297,1.4476330355038838,11.799489311354657,132.565506508206,2.9397598165867374,10.954275233577874,2.611162834582417,23.976286191962767,130.2882192039238,3.3566077927087368,0.2056991953234132,0.20140656884512867,0.22377689378723312,0.20561569904076177,fullyfermented
79,7.934617283818872,2.4274643281552852,231.89911252236095,15.98856082271169,4.580017933993541,2.7160424483889996,1.3539874129580474,8.03966664635767,132.49603227211605,2.70249708618625,15.282130910174924,2.945196199449776,12.277359317698775,130.34030605480956,3.0257873211312916,0.2547342337738405,0.25489809713856787,0.267922926982504,0.24937596656424976,fullyfermented
80,6.8662356801846816,2.208126095264936,251.71859411308213,15.280182177743153,4.842400824134308,1.4357914527262352,1.162524500634389,9.420014940307714,132.50382932821958,2.863312554989183,10.764574196134566,2.443578875296403,11.724905159919487,130.34436387607118,3.162507380623095,0.2016858301915597,0.19661584963615947,0.21696046199167635,0.1994316346652024,fullyfermented
